underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2016-06-01,VIX,2016-06-08,30.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5983,0.0500,14.2400,14.2400,0,0.0000,5746,0.0500,14.2000,14.2000,0.0000,335,
^VIX,2016-06-01,VIX,2016-06-08,30.000,P,0.0000,0.0000,0.0000,0.0000,0,4299,15.2000,3175,15.7000,14.2400,14.2400,4899,15.1000,5110,15.6000,14.2000,14.2000,0.0000,6,
^VIX,2016-06-01,VIX,2016-06-08,32.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,6073,0.0500,14.2400,14.2400,0,0.0000,6036,0.0500,14.2000,14.2000,0.0000,100,
^VIX,2016-06-01,VIX,2016-06-08,32.500,P,0.0000,0.0000,0.0000,0.0000,0,4839,17.7000,3077,18.2000,14.2400,14.2400,2069,17.7000,5010,18.1000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,35.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,6484,0.0500,14.2400,14.2400,0,0.0000,6239,0.0500,14.2000,14.2000,0.0000,215,
^VIX,2016-06-01,VIX,2016-06-08,35.000,P,0.0000,0.0000,0.0000,0.0000,0,5005,20.2000,3016,20.7000,14.2400,14.2400,2510,20.2000,5010,20.6000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,37.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,6631,0.0500,14.2400,14.2400,0,0.0000,6500,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,37.500,P,0.0000,0.0000,0.0000,0.0000,0,5010,22.7000,3040,23.2000,14.2400,14.2400,2827,22.7000,5007,23.1000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,40.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,6791,0.0500,14.2400,14.2400,0,0.0000,6688,0.0500,14.2000,14.2000,0.0000,375,
^VIX,2016-06-01,VIX,2016-06-08,40.000,P,0.0000,0.0000,0.0000,0.0000,0,5110,25.2000,3176,25.7000,14.2400,14.2400,3147,25.2000,5100,25.6000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,42.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9317,0.0500,14.2400,14.2400,0,0.0000,9291,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,42.500,P,0.0000,0.0000,0.0000,0.0000,0,5110,27.7000,4976,28.2000,14.2400,14.2400,5110,27.7000,5077,28.1000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,45.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9337,0.0500,14.2400,14.2400,0,0.0000,9312,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,45.000,P,0.0000,0.0000,0.0000,0.0000,0,5110,30.2000,4987,30.7000,14.2400,14.2400,5110,30.2000,5087,30.6000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,47.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9355,0.0500,14.2400,14.2400,0,0.0000,9323,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,47.500,P,0.0000,0.0000,0.0000,0.0000,0,5110,32.7000,5003,33.2000,14.2400,14.2400,5010,32.7000,5098,33.1000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,50.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9275,0.0500,14.2400,14.2400,0,0.0000,9340,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,50.000,P,0.0000,0.0000,0.0000,0.0000,0,5110,35.2000,5007,35.7000,14.2400,14.2400,5010,35.2000,5107,35.6000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,55.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9367,0.0500,14.2400,14.2400,0,0.0000,9342,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,55.000,P,0.0000,0.0000,0.0000,0.0000,0,5110,40.2000,5019,40.7000,14.2400,14.2400,5010,40.2000,5109,40.6000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,60.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9369,0.0500,14.2400,14.2400,0,0.0000,9344,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,60.000,P,0.0000,0.0000,0.0000,0.0000,0,5109,45.2000,5020,45.7000,14.2400,14.2400,5009,45.2000,5110,45.6000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,65.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9365,0.0500,14.2400,14.2400,0,0.0000,9250,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,65.000,P,0.0000,0.0000,0.0000,0.0000,0,5109,50.2000,5020,50.7000,14.2400,14.2400,5009,50.2000,5110,50.6000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,70.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,9365,0.0500,14.2400,14.2400,0,0.0000,9250,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-08,70.000,P,0.0000,0.0000,0.0000,0.0000,0,5109,55.2000,5020,55.7000,14.2400,14.2400,5009,55.2000,5110,55.6000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-15,10.000,C,5.8000,5.8000,5.8000,5.8000,5,8291,5.1000,961,5.3000,14.2400,14.2400,4660,5.2000,6420,5.4000,14.2000,14.2000,5.8000,5067,
^VIX,2016-06-01,VIX,2016-06-15,10.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,15539,0.0500,14.2400,14.2400,0,0.0000,13618,0.0500,14.2000,14.2000,0.0000,735,
^VIX,2016-06-01,VIX,2016-06-15,10.500,C,0.0000,0.0000,0.0000,0.0000,0,7924,4.6000,329,4.8000,14.2400,14.2400,4516,4.7000,6406,4.9000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-15,10.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,13997,0.0500,14.2400,14.2400,0,0.0000,11608,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-15,11.000,C,0.0000,0.0000,0.0000,0.0000,0,9612,4.1000,1749,4.3000,14.2400,14.2400,4297,4.2000,6477,4.4000,14.2000,14.2000,0.0000,7,
^VIX,2016-06-01,VIX,2016-06-15,11.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,14578,0.0500,14.2400,14.2400,0,0.0000,12203,0.0500,14.2000,14.2000,0.0000,266,
^VIX,2016-06-01,VIX,2016-06-15,11.500,C,0.0000,0.0000,0.0000,0.0000,0,9617,3.6000,2343,3.8000,14.2400,14.2400,3885,3.7000,6637,3.9000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-15,11.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,14878,0.0500,14.2400,14.2400,0,0.0000,12031,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-15,12.000,C,0.0000,0.0000,0.0000,0.0000,0,12359,3.1000,5544,3.3000,14.2400,14.2400,6708,3.2000,10283,3.4000,14.2000,14.2000,0.0000,87,
^VIX,2016-06-01,VIX,2016-06-15,12.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,14559,0.0500,14.2400,14.2400,0,0.0000,12056,0.0500,14.2000,14.2000,0.0000,693,
^VIX,2016-06-01,VIX,2016-06-15,12.500,C,3.4000,3.4000,3.4000,3.4000,1,7566,2.6500,4029,2.8000,14.2400,14.2400,8095,2.7000,9241,2.9000,14.2000,14.2000,3.4000,358,
^VIX,2016-06-01,VIX,2016-06-15,12.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,14207,0.0500,14.2400,14.2400,0,0.0000,12247,0.0500,14.2000,14.2000,0.0000,8,
^VIX,2016-06-01,VIX,2016-06-15,13.000,C,3.0000,3.0000,2.2300,2.3000,44,4711,2.2000,928,2.3000,14.2400,14.2400,2884,2.2500,4641,2.4000,14.2000,14.2000,2.5961,1568,
^VIX,2016-06-01,VIX,2016-06-15,13.000,P,0.0500,0.0500,0.0300,0.0500,5805,0,0.0000,443,0.0500,14.2400,14.2400,0,0.0000,3460,0.0500,14.2000,14.2000,0.0394,14732,
^VIX,2016-06-01,VIX,2016-06-15,13.500,C,1.8200,1.9500,1.8200,1.9500,196,14521,1.7500,185,1.8500,14.2400,14.2400,9480,1.8000,3036,1.9500,14.2000,14.2000,1.8549,1433,
^VIX,2016-06-01,VIX,2016-06-15,13.500,P,0.0700,0.1000,0.0700,0.1000,1102,8757,0.1000,18792,0.1500,14.2400,14.2400,19677,0.0500,14515,0.1500,14.2000,14.2000,0.0974,13242,
^VIX,2016-06-01,VIX,2016-06-15,14.000,C,1.9600,2.1000,1.4500,1.5300,621,12940,1.4000,2611,1.5000,14.2400,14.2400,6450,1.4500,160,1.5500,14.2000,14.2000,1.6957,2660,
^VIX,2016-06-01,VIX,2016-06-15,14.000,P,0.1500,0.2500,0.1000,0.2000,6739,26787,0.2000,630,0.2500,14.2400,14.2400,4215,0.2000,2421,0.2500,14.2000,14.2000,0.2114,84667,
^VIX,2016-06-01,VIX,2016-06-15,14.500,C,1.6300,1.7500,1.1500,1.2000,490,13687,1.1000,4462,1.2000,14.2400,14.2400,2759,1.1500,2396,1.2500,14.2000,14.2000,1.2832,2621,
^VIX,2016-06-01,VIX,2016-06-15,14.500,P,0.3100,0.4500,0.2500,0.4000,3721,17627,0.4000,388,0.4500,14.2400,14.2400,15315,0.3500,3019,0.4500,14.2000,14.2000,0.3487,105154,
^VIX,2016-06-01,VIX,2016-06-15,15.000,C,1.2500,1.4000,0.9000,0.9500,4360,19170,0.8500,9252,0.9500,14.2400,14.2400,7486,0.9000,10101,1.0000,14.2000,14.2000,1.0321,37945,
^VIX,2016-06-01,VIX,2016-06-15,15.000,P,0.5500,0.7000,0.4000,0.6700,18150,17449,0.6500,2,0.7000,14.2400,14.2400,6,0.6500,1406,0.7000,14.2000,14.2000,0.5045,191690,
^VIX,2016-06-01,VIX,2016-06-15,16.000,C,0.9500,0.9500,0.5600,0.6000,5841,13324,0.5500,1703,0.6000,14.2400,14.2400,12190,0.5500,10444,0.6500,14.2000,14.2000,0.7236,45528,
^VIX,2016-06-01,VIX,2016-06-15,16.000,P,1.1000,1.3500,0.9800,1.3500,6884,18450,1.3000,11145,1.4000,14.2400,14.2400,6999,1.2500,11234,1.4000,14.2000,14.2000,1.1671,130497,
^VIX,2016-06-01,VIX,2016-06-15,17.000,C,0.6000,0.6500,0.4000,0.4000,8516,16686,0.3500,1015,0.4000,14.2400,14.2400,13171,0.3500,13204,0.4500,14.2000,14.2000,0.5832,94162,
^VIX,2016-06-01,VIX,2016-06-15,17.000,P,1.7800,2.1500,1.6300,2.1500,5222,6,2.1500,1387,2.2000,14.2400,14.2400,35,2.1000,9628,2.2000,14.2000,14.2000,1.7567,155374,
^VIX,2016-06-01,VIX,2016-06-15,18.000,C,0.4500,0.4500,0.2900,0.3000,12097,11779,0.2500,15412,0.3000,14.2400,14.2400,8383,0.2500,1954,0.3000,14.2000,14.2000,0.3446,126323,
^VIX,2016-06-01,VIX,2016-06-15,18.000,P,2.5500,3.0000,2.5000,3.0000,2704,5781,3.0000,10056,3.1000,14.2400,14.2400,6433,2.9000,5,3.0000,14.2000,14.2000,2.6187,105475,
^VIX,2016-06-01,VIX,2016-06-15,19.000,C,0.3500,0.3500,0.2000,0.2000,795,23651,0.1500,25642,0.2500,14.2400,14.2400,17354,0.1500,16539,0.2500,14.2000,14.2000,0.2764,127744,
^VIX,2016-06-01,VIX,2016-06-15,19.000,P,3.4000,3.8900,3.3800,3.8900,1571,13458,3.9000,20183,4.1000,14.2400,14.2400,10932,3.8000,9458,4.0000,14.2000,14.2000,3.6026,60582,
^VIX,2016-06-01,VIX,2016-06-15,20.000,C,0.2500,0.3000,0.1500,0.1600,7783,1,0.1500,26706,0.2000,14.2400,14.2400,19571,0.1000,18044,0.2000,14.2000,14.2000,0.2415,186443,
^VIX,2016-06-01,VIX,2016-06-15,20.000,P,4.4000,5.0000,4.4000,5.0000,11,15986,4.8000,13264,5.0000,14.2400,14.2400,3481,4.8000,11821,5.0000,14.2000,14.2000,4.4545,96223,
^VIX,2016-06-01,VIX,2016-06-15,21.000,C,0.2000,0.2000,0.1300,0.1300,3837,16141,0.1000,21625,0.1500,14.2400,14.2400,12453,0.1000,10428,0.1500,14.2000,14.2000,0.1774,80627,
^VIX,2016-06-01,VIX,2016-06-15,21.000,P,0.0000,0.0000,0.0000,0.0000,0,12950,5.8000,15624,6.0000,14.2400,14.2400,10349,5.7000,11662,6.0000,14.2000,14.2000,0.0000,22026,
^VIX,2016-06-01,VIX,2016-06-15,22.000,C,0.1500,0.1500,0.1000,0.1000,4095,114,0.1000,27724,0.1500,14.2400,14.2400,111,0.1000,20657,0.1500,14.2000,14.2000,0.1109,259762,
^VIX,2016-06-01,VIX,2016-06-15,22.000,P,0.0000,0.0000,0.0000,0.0000,0,10888,6.8000,17009,7.0000,14.2400,14.2400,10235,6.7000,3756,6.9000,14.2000,14.2000,0.0000,3152,
^VIX,2016-06-01,VIX,2016-06-15,23.000,C,0.1500,0.1500,0.1000,0.1000,1471,23569,0.0500,290,0.1000,14.2400,14.2400,19054,0.0500,303,0.1000,14.2000,14.2000,0.1056,147764,
^VIX,2016-06-01,VIX,2016-06-15,23.000,P,7.3000,7.3000,7.3000,7.3000,150,5534,7.8000,17253,8.0000,14.2400,14.2400,7739,7.7000,4550,7.9000,14.2000,14.2000,7.3000,8552,
^VIX,2016-06-01,VIX,2016-06-15,24.000,C,0.1000,0.1000,0.1000,0.1000,2122,19188,0.0500,20713,0.1000,14.2400,14.2400,14278,0.0500,12949,0.1000,14.2000,14.2000,0.1000,123357,
^VIX,2016-06-01,VIX,2016-06-15,24.000,P,8.7400,8.7400,8.7400,8.7400,250,1642,8.8000,15615,9.0000,14.2400,14.2400,6348,8.7000,9915,8.9000,14.2000,14.2000,8.7400,4551,
^VIX,2016-06-01,VIX,2016-06-15,25.000,C,0.1500,0.1500,0.0800,0.1000,10145,10282,0.0500,24301,0.1000,14.2400,14.2400,7596,0.0500,17235,0.1000,14.2000,14.2000,0.0803,374224,
^VIX,2016-06-01,VIX,2016-06-15,25.000,P,0.0000,0.0000,0.0000,0.0000,0,533,9.8000,13351,10.0000,14.2400,14.2400,4806,9.7000,7996,9.9000,14.2000,14.2000,0.0000,11467,
^VIX,2016-06-01,VIX,2016-06-15,26.000,C,0.1000,0.1000,0.1000,0.1000,1,2856,0.0500,25677,0.1000,14.2400,14.2400,3317,0.0500,19615,0.1000,14.2000,14.2000,0.1000,140506,
^VIX,2016-06-01,VIX,2016-06-15,26.000,P,0.0000,0.0000,0.0000,0.0000,0,533,10.8000,15005,11.0000,14.2400,14.2400,3746,10.7000,7977,10.9000,14.2000,14.2000,0.0000,2127,
^VIX,2016-06-01,VIX,2016-06-15,27.000,C,0.0500,0.0500,0.0500,0.0500,3,649,0.0500,28097,0.1000,14.2400,14.2400,619,0.0500,21234,0.1000,14.2000,14.2000,0.0500,106791,
^VIX,2016-06-01,VIX,2016-06-15,27.000,P,11.2000,11.2000,11.2000,11.2000,1,15902,11.7000,14706,12.0000,14.2400,14.2400,3105,11.7000,8819,11.9000,14.2000,14.2000,11.2000,634,
^VIX,2016-06-01,VIX,2016-06-15,28.000,C,0.0500,0.0500,0.0500,0.0500,613,0,0.0000,200,0.0500,14.2400,14.2400,0,0.0000,197,0.0500,14.2000,14.2000,0.0500,119238,
^VIX,2016-06-01,VIX,2016-06-15,28.000,P,0.0000,0.0000,0.0000,0.0000,0,13428,12.7000,12434,13.0000,14.2400,14.2400,9927,12.6000,8310,12.9000,14.2000,14.2000,0.0000,1131,
^VIX,2016-06-01,VIX,2016-06-15,29.000,C,0.0500,0.0500,0.0500,0.0500,3,0,0.0000,3078,0.0500,14.2400,14.2400,0,0.0000,1400,0.0500,14.2000,14.2000,0.0500,43867,
^VIX,2016-06-01,VIX,2016-06-15,29.000,P,0.0000,0.0000,0.0000,0.0000,0,13316,13.7000,8157,13.9000,14.2400,14.2400,9927,13.6000,8487,13.9000,14.2000,14.2000,0.0000,101,
^VIX,2016-06-01,VIX,2016-06-15,30.000,C,0.0500,0.0500,0.0500,0.0500,64,0,0.0000,5372,0.0500,14.2400,14.2400,0,0.0000,3549,0.0500,14.2000,14.2000,0.0500,211193,
^VIX,2016-06-01,VIX,2016-06-15,30.000,P,0.0000,0.0000,0.0000,0.0000,0,13088,14.7000,9974,14.9000,14.2400,14.2400,10160,14.6000,8971,14.9000,14.2000,14.2000,0.0000,1561,
^VIX,2016-06-01,VIX,2016-06-15,32.500,C,0.0500,0.0500,0.0500,0.0500,350,0,0.0000,13192,0.0500,14.2400,14.2400,0,0.0000,11761,0.0500,14.2000,14.2000,0.0500,87636,
^VIX,2016-06-01,VIX,2016-06-15,32.500,P,0.0000,0.0000,0.0000,0.0000,0,9933,17.2000,10268,17.4000,14.2400,14.2400,9617,17.1000,8897,17.4000,14.2000,14.2000,0.0000,393,
^VIX,2016-06-01,VIX,2016-06-15,35.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,13968,0.0500,14.2400,14.2400,0,0.0000,12399,0.0500,14.2000,14.2000,0.0000,65232,
^VIX,2016-06-01,VIX,2016-06-15,35.000,P,0.0000,0.0000,0.0000,0.0000,0,9450,19.7000,11986,19.9000,14.2400,14.2400,10150,19.6000,9779,19.9000,14.2000,14.2000,0.0000,283,
^VIX,2016-06-01,VIX,2016-06-15,37.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,15996,0.0500,14.2400,14.2400,0,0.0000,13800,0.0500,14.2000,14.2000,0.0000,33030,
^VIX,2016-06-01,VIX,2016-06-15,37.500,P,0.0000,0.0000,0.0000,0.0000,0,4326,22.2000,10091,22.4000,14.2400,14.2400,8602,22.1000,1760,22.3000,14.2000,14.2000,0.0000,7,
^VIX,2016-06-01,VIX,2016-06-15,40.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,16065,0.0500,14.2400,14.2400,0,0.0000,13810,0.0500,14.2000,14.2000,0.0000,65878,
^VIX,2016-06-01,VIX,2016-06-15,40.000,P,0.0000,0.0000,0.0000,0.0000,0,3331,24.7000,10738,24.9000,14.2400,14.2400,7467,24.6000,4024,24.8000,14.2000,14.2000,0.0000,128,
^VIX,2016-06-01,VIX,2016-06-15,42.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,16803,0.0500,14.2400,14.2400,0,0.0000,14514,0.0500,14.2000,14.2000,0.0000,53311,
^VIX,2016-06-01,VIX,2016-06-15,42.500,P,0.0000,0.0000,0.0000,0.0000,0,2644,27.2000,10767,27.4000,14.2400,14.2400,6687,27.1000,4804,27.3000,14.2000,14.2000,0.0000,2,
^VIX,2016-06-01,VIX,2016-06-15,45.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,16241,0.0500,14.2400,14.2400,0,0.0000,13932,0.0500,14.2000,14.2000,0.0000,20557,
^VIX,2016-06-01,VIX,2016-06-15,45.000,P,0.0000,0.0000,0.0000,0.0000,0,2527,29.7000,10375,29.9000,14.2400,14.2400,6600,29.6000,5165,29.8000,14.2000,14.2000,0.0000,103,
^VIX,2016-06-01,VIX,2016-06-15,47.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,15804,0.0500,14.2400,14.2400,0,0.0000,13483,0.0500,14.2000,14.2000,0.0000,3696,
^VIX,2016-06-01,VIX,2016-06-15,47.500,P,0.0000,0.0000,0.0000,0.0000,0,2077,32.2000,10359,32.4000,14.2400,14.2400,6600,32.1000,5258,32.3000,14.2000,14.2000,0.0000,9,
^VIX,2016-06-01,VIX,2016-06-15,50.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,15903,0.0500,14.2400,14.2400,0,0.0000,14109,0.0500,14.2000,14.2000,0.0000,16387,
^VIX,2016-06-01,VIX,2016-06-15,50.000,P,0.0000,0.0000,0.0000,0.0000,0,2190,34.7000,6790,34.9000,14.2400,14.2400,6600,34.6000,3120,34.8000,14.2000,14.2000,0.0000,42,
^VIX,2016-06-01,VIX,2016-06-15,55.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,16146,0.0500,14.2400,14.2400,0,0.0000,14346,0.0500,14.2000,14.2000,0.0000,1057,
^VIX,2016-06-01,VIX,2016-06-15,55.000,P,0.0000,0.0000,0.0000,0.0000,0,2350,39.7000,6747,39.9000,14.2400,14.2400,6600,39.6000,3260,39.8000,14.2000,14.2000,0.0000,94,
^VIX,2016-06-01,VIX,2016-06-15,60.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,17301,0.0500,14.2400,14.2400,0,0.0000,14453,0.0500,14.2000,14.2000,0.0000,16363,
^VIX,2016-06-01,VIX,2016-06-15,60.000,P,0.0000,0.0000,0.0000,0.0000,0,3188,44.7000,8480,44.9000,14.2400,14.2400,6600,44.6000,3545,44.8000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-15,65.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,16919,0.0500,14.2400,14.2400,0,0.0000,14034,0.0500,14.2000,14.2000,0.0000,198,
^VIX,2016-06-01,VIX,2016-06-15,65.000,P,0.0000,0.0000,0.0000,0.0000,0,2897,49.7000,8497,49.9000,14.2400,14.2400,6600,49.6000,3996,49.8000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-15,70.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,17525,0.0500,14.2400,14.2400,0,0.0000,14610,0.0500,14.2000,14.2000,0.0000,1661,
^VIX,2016-06-01,VIX,2016-06-15,70.000,P,0.0000,0.0000,0.0000,0.0000,0,1563,54.7000,8529,54.9000,14.2400,14.2400,6600,54.6000,4570,54.8000,14.2000,14.2000,0.0000,8,
^VIX,2016-06-01,VIX,2016-06-22,10.000,C,0.0000,0.0000,0.0000,0.0000,0,3360,5.2000,4898,5.8000,14.2400,14.2400,3357,5.3000,4876,5.9000,14.2000,14.2000,0.0000,21,
^VIX,2016-06-01,VIX,2016-06-22,10.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,375,0.0500,14.2400,14.2400,0,0.0000,302,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,10.500,C,0.0000,0.0000,0.0000,0.0000,0,3170,4.7000,4868,5.3000,14.2400,14.2400,3165,4.8000,4847,5.4000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,10.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,4556,0.0500,14.2400,14.2400,0,0.0000,4448,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,11.000,C,0.0000,0.0000,0.0000,0.0000,0,3670,4.2000,5479,4.8000,14.2400,14.2400,3054,4.3000,4864,4.9000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,11.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,4591,0.0500,14.2400,14.2400,0,0.0000,4396,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,11.500,C,0.0000,0.0000,0.0000,0.0000,0,3739,3.7000,5023,4.3000,14.2400,14.2400,3690,3.8000,5029,4.4000,14.2000,14.2000,0.0000,60,
^VIX,2016-06-01,VIX,2016-06-22,11.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,342,0.0500,14.2400,14.2400,0,0.0000,337,0.0500,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,12.000,C,4.0000,4.0000,3.6000,3.6000,5,4172,3.2000,3924,3.8000,14.2400,14.2400,3934,3.3000,3873,3.9000,14.2000,14.2000,3.7600,62,
^VIX,2016-06-01,VIX,2016-06-22,12.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,7738,0.1000,14.2400,14.2400,0,0.0000,7943,0.1000,14.2000,14.2000,0.0000,0,
^VIX,2016-06-01,VIX,2016-06-22,12.500,C,0.0000,0.0000,0.0000,0.0000,0,1735,2.8000,2418,3.3000,14.2400,14.2400,540,2.9000,2656,3.4000,14.2000,14.2000,0.0000,162,
^VIX,2016-06-01,VIX,2016-06-22,12.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,360,0.1000,14.2400,14.2400,0,0.0000,409,0.1000,14.2000,14.2000,0.0000,25,
^VIX,2016-06-01,VIX,2016-06-22,13.000,C,3.2000,3.2000,3.2000,3.2000,10,183,2.5000,2307,2.8500,14.2400,14.2400,247,2.5000,488,2.9000,14.2000,14.2000,3.2000,161,
^VIX,2016-06-01,VIX,2016-06-22,13.000,P,0.1000,0.1500,0.1000,0.1000,7935,5278,0.0500,5074,0.2000,14.2400,14.2400,4067,0.0500,5302,0.2000,14.2000,14.2000,0.1250,62,
^VIX,2016-06-01,VIX,2016-06-22,13.500,C,0.0000,0.0000,0.0000,0.0000,0,2683,2.0000,2120,2.4000,14.2400,14.2400,4092,2.0500,840,2.5000,14.2000,14.2000,0.0000,54,
^VIX,2016-06-01,VIX,2016-06-22,13.500,P,0.0000,0.0000,0.0000,0.0000,0,6668,0.1000,3477,0.3000,14.2400,14.2400,5364,0.1000,4624,0.3000,14.2000,14.2000,0.0000,173,
^VIX,2016-06-01,VIX,2016-06-22,14.000,C,2.3400,2.3400,1.8900,1.8900,28,221,1.7500,416,2.0500,14.2400,14.2400,303,1.7500,291,2.1000,14.2000,14.2000,2.1514,810,
^VIX,2016-06-01,VIX,2016-06-22,14.000,P,0.0000,0.0000,0.0000,0.0000,0,5100,0.2500,971,0.4500,14.2400,14.2400,4293,0.2500,3907,0.4500,14.2000,14.2000,0.0000,8505,
^VIX,2016-06-01,VIX,2016-06-22,14.500,C,1.8000,1.8000,1.8000,1.8000,5,2678,1.4000,1244,1.7000,14.2400,14.2400,4580,1.4000,482,1.8000,14.2000,14.2000,1.8000,103,
^VIX,2016-06-01,VIX,2016-06-22,14.500,P,0.0000,0.0000,0.0000,0.0000,0,265,0.5000,3308,0.7000,14.2400,14.2400,10,0.5000,2749,0.6500,14.2000,14.2000,0.0000,1003,
^VIX,2016-06-01,VIX,2016-06-22,15.000,C,0.0000,0.0000,0.0000,0.0000,0,185,1.2500,404,1.4500,14.2400,14.2400,260,1.2500,4452,1.5500,14.2000,14.2000,0.0000,5173,
^VIX,2016-06-01,VIX,2016-06-22,15.000,P,0.0000,0.0000,0.0000,0.0000,0,3260,0.7000,263,0.9000,14.2400,14.2400,10,0.8000,618,0.9000,14.2000,14.2000,0.0000,12784,
^VIX,2016-06-01,VIX,2016-06-22,16.000,C,1.2500,1.2700,0.9600,0.9600,14,1,0.9000,511,1.0500,14.2400,14.2400,1,0.9500,484,1.1000,14.2000,14.2000,1.0850,204,
