Trade Date,Options Class,Underlying,Product Type,Exchange,Volume
2022/03/18,SPX,SPX,I,CBOE,484272
2022/03/21,SPX,SPX,I,CBOE,462200
2022/03/22,SPX,SPX,I,CBOE,578689
2022/03/23,SPX,SPX,I,CBOE,369543
2022/03/24,SPX,SPX,I,CBOE,341513
2022/03/25,SPX,SPX,I,CBOE,437149
2022/03/28,SPX,SPX,I,CBOE,399739
2022/03/29,SPX,SPX,I,CBOE,576602
2022/03/30,SPX,SPX,I,CBOE,488690
2022/03/31,SPX,SPX,I,CBOE,458240
2022/04/01,SPX,SPX,I,CBOE,388962
2022/04/04,SPX,SPX,I,CBOE,387747
2022/04/05,SPX,SPX,I,CBOE,435300
2022/04/06,SPX,SPX,I,CBOE,451223
2022/04/07,SPX,SPX,I,CBOE,348232
2022/04/08,SPX,SPX,I,CBOE,369868
2022/04/11,SPX,SPX,I,CBOE,496989
2022/04/12,SPX,SPX,I,CBOE,571462
2022/04/13,SPX,SPX,I,CBOE,650193
2022/04/14,SPX,SPX,I,CBOE,353554
2022/04/18,SPX,SPX,I,CBOE,245151
2022/04/19,SPX,SPX,I,CBOE,312181
2022/04/20,SPX,SPX,I,CBOE,332679
2022/04/21,SPX,SPX,I,CBOE,309081
2022/04/22,SPX,SPX,I,CBOE,560696
2022/04/25,SPX,SPX,I,CBOE,669497
2022/04/26,SPX,SPX,I,CBOE,555673
2022/04/27,SPX,SPX,I,CBOE,452753
2022/04/28,SPX,SPX,I,CBOE,453710
2022/04/29,SPX,SPX,I,CBOE,418317
2022/05/02,SPX,SPX,I,CBOE,622446
2022/05/03,SPX,SPX,I,CBOE,487158
2022/05/04,SPX,SPX,I,CBOE,489061
2022/05/05,SPX,SPX,I,CBOE,551307
2022/05/06,SPX,SPX,I,CBOE,519161
2022/05/09,SPX,SPX,I,CBOE,623240
2022/05/10,SPX,SPX,I,CBOE,636772
2022/05/11,SPX,SPX,I,CBOE,634506
2022/05/12,SPX,SPX,I,CBOE,802198
2022/05/13,SPX,SPX,I,CBOE,664197
2022/05/16,SPX,SPX,I,CBOE,681946
2022/05/17,SPX,SPX,I,CBOE,623516
2022/05/18,SPX,SPX,I,CBOE,856479
2022/05/19,SPX,SPX,I,CBOE,967484
2022/05/20,SPX,SPX,I,CBOE,648171
2022/05/23,SPX,SPX,I,CBOE,503481
2022/05/24,SPX,SPX,I,CBOE,336984
2022/05/25,SPX,SPX,I,CBOE,383381
2022/05/26,SPX,SPX,I,CBOE,440737
2022/05/27,SPX,SPX,I,CBOE,617423
2022/05/31,SPX,SPX,I,CBOE,480579
2022/06/01,SPX,SPX,I,CBOE,463426
2022/06/02,SPX,SPX,I,CBOE,430011
2022/06/03,SPX,SPX,I,CBOE,403808
2022/06/06,SPX,SPX,I,CBOE,310289
2022/06/07,SPX,SPX,I,CBOE,414255
2022/06/08,SPX,SPX,I,CBOE,383439
2022/06/09,SPX,SPX,I,CBOE,462471
2022/06/10,SPX,SPX,I,CBOE,850762
2022/06/13,SPX,SPX,I,CBOE,1043413
2022/06/14,SPX,SPX,I,CBOE,1051014
2022/06/15,SPX,SPX,I,CBOE,807307
2022/06/16,SPX,SPX,I,CBOE,1228532
2022/06/17,SPX,SPX,I,CBOE,583169
2022/06/21,SPX,SPX,I,CBOE,542195
2022/06/22,SPX,SPX,I,CBOE,458029
2022/06/23,SPX,SPX,I,CBOE,429252
2022/06/24,SPX,SPX,I,CBOE,605123
2022/06/27,SPX,SPX,I,CBOE,373147
2022/06/28,SPX,SPX,I,CBOE,467850
2022/06/29,SPX,SPX,I,CBOE,462623
2022/06/30,SPX,SPX,I,CBOE,404265
2022/07/01,SPX,SPX,I,CBOE,374043
2022/07/05,SPX,SPX,I,CBOE,417466
2022/07/06,SPX,SPX,I,CBOE,385438
2022/07/07,SPX,SPX,I,CBOE,454259
2022/07/08,SPX,SPX,I,CBOE,448692
2022/07/11,SPX,SPX,I,CBOE,347606
2022/07/12,SPX,SPX,I,CBOE,449070
2022/07/13,SPX,SPX,I,CBOE,602442
2022/07/14,SPX,SPX,I,CBOE,769084
2022/07/15,SPX,SPX,I,CBOE,371205
2022/07/18,SPX,SPX,I,CBOE,399678
2022/07/19,SPX,SPX,I,CBOE,507199
2022/07/20,SPX,SPX,I,CBOE,486781
2022/07/21,SPX,SPX,I,CBOE,335549
2022/07/22,SPX,SPX,I,CBOE,361311
2022/07/25,SPX,SPX,I,CBOE,364590
2022/07/26,SPX,SPX,I,CBOE,247838
2022/07/27,SPX,SPX,I,CBOE,410023
2022/07/28,SPX,SPX,I,CBOE,452243
2022/07/29,SPX,SPX,I,CBOE,723436
2022/08/01,SPX,SPX,I,CBOE,402105
2022/08/02,SPX,SPX,I,CBOE,390166
2022/08/03,SPX,SPX,I,CBOE,474554
2022/08/04,SPX,SPX,I,CBOE,352730
2022/08/05,SPX,SPX,I,CBOE,396806
2022/08/08,SPX,SPX,I,CBOE,433314
2022/08/09,SPX,SPX,I,CBOE,347675
2022/08/10,SPX,SPX,I,CBOE,629913
2022/08/11,SPX,SPX,I,CBOE,614888
2022/08/12,SPX,SPX,I,CBOE,536982
2022/08/15,SPX,SPX,I,CBOE,605711
2022/08/16,SPX,SPX,I,CBOE,592147
2022/08/17,SPX,SPX,I,CBOE,789336
2022/08/18,SPX,SPX,I,CBOE,832528
2022/08/19,SPX,SPX,I,CBOE,512820
2022/08/22,SPX,SPX,I,CBOE,448054
2022/08/23,SPX,SPX,I,CBOE,307769
2022/08/24,SPX,SPX,I,CBOE,296198
2022/08/25,SPX,SPX,I,CBOE,294798
2022/08/26,SPX,SPX,I,CBOE,407469
2022/08/29,SPX,SPX,I,CBOE,456629
2022/08/30,SPX,SPX,I,CBOE,590912
2022/08/31,SPX,SPX,I,CBOE,483033
2022/09/01,SPX,SPX,I,CBOE,599449
2022/09/02,SPX,SPX,I,CBOE,523762
2022/09/06,SPX,SPX,I,CBOE,514697
2022/09/07,SPX,SPX,I,CBOE,485904
2022/09/08,SPX,SPX,I,CBOE,418857
2022/09/09,SPX,SPX,I,CBOE,556374
2022/09/12,SPX,SPX,I,CBOE,705489
2022/09/13,SPX,SPX,I,CBOE,816069
2022/09/14,SPX,SPX,I,CBOE,708932
2022/09/15,SPX,SPX,I,CBOE,812989
2022/09/16,SPX,SPX,I,CBOE,648657
2022/09/19,SPX,SPX,I,CBOE,425164
2022/09/20,SPX,SPX,I,CBOE,430826
2022/09/21,SPX,SPX,I,CBOE,452427
2022/09/22,SPX,SPX,I,CBOE,895894
2022/09/23,SPX,SPX,I,CBOE,1010772
2022/09/26,SPX,SPX,I,CBOE,649441
2022/09/27,SPX,SPX,I,CBOE,716495
2022/09/28,SPX,SPX,I,CBOE,685616
2022/09/29,SPX,SPX,I,CBOE,634239
2022/09/30,SPX,SPX,I,CBOE,533568
2022/10/03,SPX,SPX,I,CBOE,510118
2022/10/04,SPX,SPX,I,CBOE,686983
2022/10/05,SPX,SPX,I,CBOE,516355
2022/10/06,SPX,SPX,I,CBOE,430734
2022/10/07,SPX,SPX,I,CBOE,883080
2022/10/10,SPX,SPX,I,CBOE,880034
2022/10/11,SPX,SPX,I,CBOE,640800
2022/10/12,SPX,SPX,I,CBOE,465675
2022/10/13,SPX,SPX,I,CBOE,832243
2022/10/14,SPX,SPX,I,CBOE,724591
2022/10/17,SPX,SPX,I,CBOE,733974
2022/10/18,SPX,SPX,I,CBOE,855597
2022/10/19,SPX,SPX,I,CBOE,656957
2022/10/20,SPX,SPX,I,CBOE,897951
2022/10/21,SPX,SPX,I,CBOE,582988
2022/10/24,SPX,SPX,I,CBOE,570958
2022/10/25,SPX,SPX,I,CBOE,706635
2022/10/26,SPX,SPX,I,CBOE,543315
2022/10/27,SPX,SPX,I,CBOE,423942
2022/10/28,SPX,SPX,I,CBOE,574533
2022/10/31,SPX,SPX,I,CBOE,502656
2022/11/01,SPX,SPX,I,CBOE,427651
2022/11/02,SPX,SPX,I,CBOE,569114
2022/11/03,SPX,SPX,I,CBOE,726632
2022/11/04,SPX,SPX,I,CBOE,524181
2022/11/07,SPX,SPX,I,CBOE,371256
2022/11/08,SPX,SPX,I,CBOE,512402
2022/11/09,SPX,SPX,I,CBOE,460019
2022/11/10,SPX,SPX,I,CBOE,862759
2022/11/11,SPX,SPX,I,CBOE,778041
2022/11/14,SPX,SPX,I,CBOE,580281
2022/11/15,SPX,SPX,I,CBOE,618138
2022/11/16,SPX,SPX,I,CBOE,676423
2022/11/17,SPX,SPX,I,CBOE,835423
2022/11/18,SPX,SPX,I,CBOE,463736
2022/11/21,SPX,SPX,I,CBOE,324817
2022/11/22,SPX,SPX,I,CBOE,433778
2022/11/23,SPX,SPX,I,CBOE,512451
2022/11/25,SPX,SPX,I,CBOE,189660
2022/11/28,SPX,SPX,I,CBOE,406151
2022/11/29,SPX,SPX,I,CBOE,497088
2022/11/30,SPX,SPX,I,CBOE,647951
2022/12/01,SPX,SPX,I,CBOE,572579
2022/12/02,SPX,SPX,I,CBOE,412332
2022/12/05,SPX,SPX,I,CBOE,493138
2022/12/06,SPX,SPX,I,CBOE,674434
2022/12/07,SPX,SPX,I,CBOE,523153
2022/12/08,SPX,SPX,I,CBOE,393853
2022/12/09,SPX,SPX,I,CBOE,549208
2022/12/12,SPX,SPX,I,CBOE,602756
2022/12/13,SPX,SPX,I,CBOE,768273
2022/12/14,SPX,SPX,I,CBOE,761089
2022/12/15,SPX,SPX,I,CBOE,1091700
2022/12/16,SPX,SPX,I,CBOE,653302
2022/12/19,SPX,SPX,I,CBOE,506778
2022/12/20,SPX,SPX,I,CBOE,443395
2022/12/21,SPX,SPX,I,CBOE,513522
2022/12/22,SPX,SPX,I,CBOE,461040
2022/12/23,SPX,SPX,I,CBOE,330650
2022/12/27,SPX,SPX,I,CBOE,277568
2022/12/28,SPX,SPX,I,CBOE,403956
2022/12/29,SPX,SPX,I,CBOE,354668
2022/12/30,SPX,SPX,I,CBOE,383072
2023/01/03,SPX,SPX,I,CBOE,434696
2023/01/04,SPX,SPX,I,CBOE,539018
2023/01/05,SPX,SPX,I,CBOE,443346
2023/01/06,SPX,SPX,I,CBOE,494451
2023/01/09,SPX,SPX,I,CBOE,515492
2023/01/10,SPX,SPX,I,CBOE,550344
2023/01/11,SPX,SPX,I,CBOE,655422
2023/01/12,SPX,SPX,I,CBOE,751779
2023/01/13,SPX,SPX,I,CBOE,581704
2023/01/17,SPX,SPX,I,CBOE,732337
2023/01/18,SPX,SPX,I,CBOE,812618
2023/01/19,SPX,SPX,I,CBOE,899422
2023/01/20,SPX,SPX,I,CBOE,533169
2023/01/23,SPX,SPX,I,CBOE,647272
2023/01/24,SPX,SPX,I,CBOE,383113
2023/01/25,SPX,SPX,I,CBOE,429156
2023/01/26,SPX,SPX,I,CBOE,522965
2023/01/27,SPX,SPX,I,CBOE,579355
2023/01/30,SPX,SPX,I,CBOE,362590
2023/01/31,SPX,SPX,I,CBOE,390981
2023/02/01,SPX,SPX,I,CBOE,514977
2023/02/02,SPX,SPX,I,CBOE,922599
2023/02/03,SPX,SPX,I,CBOE,522576
2023/02/06,SPX,SPX,I,CBOE,364355
2023/02/07,SPX,SPX,I,CBOE,485747
2023/02/08,SPX,SPX,I,CBOE,500423
2023/02/09,SPX,SPX,I,CBOE,443129
2023/02/10,SPX,SPX,I,CBOE,517398
2023/02/13,SPX,SPX,I,CBOE,520085
2023/02/14,SPX,SPX,I,CBOE,698514
2023/02/15,SPX,SPX,I,CBOE,681864
2023/02/16,SPX,SPX,I,CBOE,991853
2023/02/17,SPX,SPX,I,CBOE,530838
2023/02/21,SPX,SPX,I,CBOE,522607
2023/02/22,SPX,SPX,I,CBOE,423067
2023/02/23,SPX,SPX,I,CBOE,525170
2023/02/24,SPX,SPX,I,CBOE,623002
2023/02/27,SPX,SPX,I,CBOE,526024
2023/02/28,SPX,SPX,I,CBOE,533822
2023/03/01,SPX,SPX,I,CBOE,559413
2023/03/02,SPX,SPX,I,CBOE,613162
2023/03/03,SPX,SPX,I,CBOE,550456
2023/03/06,SPX,SPX,I,CBOE,468047
2023/03/07,SPX,SPX,I,CBOE,529602
2023/03/08,SPX,SPX,I,CBOE,444383
2023/03/09,SPX,SPX,I,CBOE,670902
2023/03/10,SPX,SPX,I,CBOE,1116733
2023/03/13,SPX,SPX,I,CBOE,942659
2023/03/14,SPX,SPX,I,CBOE,796927
2023/03/15,SPX,SPX,I,CBOE,849887
2023/03/16,SPX,SPX,I,CBOE,998939
2023/03/17,SPX,SPX,I,CBOE,561923
2023/03/20,SPX,SPX,I,CBOE,498358
2023/03/21,SPX,SPX,I,CBOE,596044
2023/03/22,SPX,SPX,I,CBOE,629138
2023/03/23,SPX,SPX,I,CBOE,475854
2023/03/24,SPX,SPX,I,CBOE,507846
2023/03/27,SPX,SPX,I,CBOE,343230
2023/03/28,SPX,SPX,I,CBOE,449675
2023/03/29,SPX,SPX,I,CBOE,504155
2023/03/30,SPX,SPX,I,CBOE,467993
2023/03/31,SPX,SPX,I,CBOE,577774
2023/04/03,SPX,SPX,I,CBOE,566095
2023/04/04,SPX,SPX,I,CBOE,580196
2023/04/05,SPX,SPX,I,CBOE,433305
2023/04/06,SPX,SPX,I,CBOE,483405
2023/04/10,SPX,SPX,I,CBOE,479279
2023/04/11,SPX,SPX,I,CBOE,453408
2023/04/12,SPX,SPX,I,CBOE,537718
2023/04/13,SPX,SPX,I,CBOE,494342
2023/04/14,SPX,SPX,I,CBOE,431628
2023/04/17,SPX,SPX,I,CBOE,613229
2023/04/18,SPX,SPX,I,CBOE,738339
2023/04/19,SPX,SPX,I,CBOE,815201
2023/04/20,SPX,SPX,I,CBOE,826847
2023/04/21,SPX,SPX,I,CBOE,441750
2023/04/24,SPX,SPX,I,CBOE,278626
2023/04/25,SPX,SPX,I,CBOE,442983
2023/04/26,SPX,SPX,I,CBOE,431669
2023/04/27,SPX,SPX,I,CBOE,501894
2023/04/28,SPX,SPX,I,CBOE,557403
2023/05/01,SPX,SPX,I,CBOE,456558
2023/05/02,SPX,SPX,I,CBOE,605728
2023/05/03,SPX,SPX,I,CBOE,388822
2023/05/04,SPX,SPX,I,CBOE,667188
2023/05/05,SPX,SPX,I,CBOE,509200
2023/05/08,SPX,SPX,I,CBOE,420371
2023/05/09,SPX,SPX,I,CBOE,458345
2023/05/10,SPX,SPX,I,CBOE,515098
2023/05/11,SPX,SPX,I,CBOE,457484
2023/05/12,SPX,SPX,I,CBOE,515162
2023/05/15,SPX,SPX,I,CBOE,488218
2023/05/16,SPX,SPX,I,CBOE,489428
2023/05/17,SPX,SPX,I,CBOE,665692
2023/05/18,SPX,SPX,I,CBOE,862572
2023/05/19,SPX,SPX,I,CBOE,742367
2023/05/22,SPX,SPX,I,CBOE,498490
2023/05/23,SPX,SPX,I,CBOE,513744
2023/05/24,SPX,SPX,I,CBOE,446943
2023/05/25,SPX,SPX,I,CBOE,281926
2023/05/26,SPX,SPX,I,CBOE,473032
2023/05/30,SPX,SPX,I,CBOE,501655
2023/05/31,SPX,SPX,I,CBOE,448824
2023/06/01,SPX,SPX,I,CBOE,511064
2023/06/02,SPX,SPX,I,CBOE,801824
2023/06/05,SPX,SPX,I,CBOE,531948
2023/06/06,SPX,SPX,I,CBOE,565828
2023/06/07,SPX,SPX,I,CBOE,542419
2023/06/08,SPX,SPX,I,CBOE,579110
2023/06/09,SPX,SPX,I,CBOE,645689
2023/06/12,SPX,SPX,I,CBOE,783020
2023/06/13,SPX,SPX,I,CBOE,714633
2023/06/14,SPX,SPX,I,CBOE,740128
2023/06/15,SPX,SPX,I,CBOE,1272206
2023/06/16,SPX,SPX,I,CBOE,753191
2023/06/20,SPX,SPX,I,CBOE,622728
2023/06/21,SPX,SPX,I,CBOE,755075
2023/06/22,SPX,SPX,I,CBOE,495103
2023/06/23,SPX,SPX,I,CBOE,388529
2023/06/26,SPX,SPX,I,CBOE,406454
2023/06/27,SPX,SPX,I,CBOE,419163
2023/06/28,SPX,SPX,I,CBOE,340582
2023/06/29,SPX,SPX,I,CBOE,326841
2023/06/30,SPX,SPX,I,CBOE,580197
2023/07/03,SPX,SPX,I,CBOE,190451
2023/07/05,SPX,SPX,I,CBOE,343727
2023/07/06,SPX,SPX,I,CBOE,530367
2023/07/07,SPX,SPX,I,CBOE,329973
2023/07/10,SPX,SPX,I,CBOE,318758
2023/07/11,SPX,SPX,I,CBOE,382585
2023/07/12,SPX,SPX,I,CBOE,544186
2023/07/13,SPX,SPX,I,CBOE,632459
2023/07/14,SPX,SPX,I,CBOE,502281
2023/07/17,SPX,SPX,I,CBOE,577727
2023/07/18,SPX,SPX,I,CBOE,769589
2023/07/19,SPX,SPX,I,CBOE,977420
2023/07/20,SPX,SPX,I,CBOE,804098
2023/07/21,SPX,SPX,I,CBOE,472415
2023/07/24,SPX,SPX,I,CBOE,336016
2023/07/25,SPX,SPX,I,CBOE,388653
2023/07/26,SPX,SPX,I,CBOE,391150
2023/07/27,SPX,SPX,I,CBOE,556041
2023/07/28,SPX,SPX,I,CBOE,343691
2023/07/31,SPX,SPX,I,CBOE,410125
2023/08/01,SPX,SPX,I,CBOE,364352
2023/08/02,SPX,SPX,I,CBOE,556211
2023/08/03,SPX,SPX,I,CBOE,474021
2023/08/04,SPX,SPX,I,CBOE,475143
2023/08/07,SPX,SPX,I,CBOE,402861
2023/08/08,SPX,SPX,I,CBOE,477613
2023/08/09,SPX,SPX,I,CBOE,407679
2023/08/10,SPX,SPX,I,CBOE,424707
2023/08/11,SPX,SPX,I,CBOE,498809
2023/08/14,SPX,SPX,I,CBOE,363207
2023/08/15,SPX,SPX,I,CBOE,575913
2023/08/16,SPX,SPX,I,CBOE,681857
2023/08/17,SPX,SPX,I,CBOE,983244
2023/08/18,SPX,SPX,I,CBOE,542365
2023/08/21,SPX,SPX,I,CBOE,358424
2023/08/22,SPX,SPX,I,CBOE,380995
2023/08/23,SPX,SPX,I,CBOE,399666
2023/08/24,SPX,SPX,I,CBOE,390956
2023/08/25,SPX,SPX,I,CBOE,416807
2023/08/28,SPX,SPX,I,CBOE,300813
2023/08/29,SPX,SPX,I,CBOE,548037
2023/08/30,SPX,SPX,I,CBOE,485402
2023/08/31,SPX,SPX,I,CBOE,454686
2023/09/01,SPX,SPX,I,CBOE,434668
2023/09/05,SPX,SPX,I,CBOE,376731
2023/09/06,SPX,SPX,I,CBOE,493640
2023/09/07,SPX,SPX,I,CBOE,513079
2023/09/08,SPX,SPX,I,CBOE,460586
2023/09/11,SPX,SPX,I,CBOE,410396
2023/09/12,SPX,SPX,I,CBOE,491347
2023/09/13,SPX,SPX,I,CBOE,599808
2023/09/14,SPX,SPX,I,CBOE,666686
2023/09/15,SPX,SPX,I,CBOE,586744
2023/09/18,SPX,SPX,I,CBOE,378357
2023/09/19,SPX,SPX,I,CBOE,404627
2023/09/20,SPX,SPX,I,CBOE,484102
2023/09/21,SPX,SPX,I,CBOE,639101
2023/09/22,SPX,SPX,I,CBOE,531837
2023/09/25,SPX,SPX,I,CBOE,481512
2023/09/26,SPX,SPX,I,CBOE,676664
2023/09/27,SPX,SPX,I,CBOE,587597
2023/09/28,SPX,SPX,I,CBOE,416991
2023/09/29,SPX,SPX,I,CBOE,596030
2023/10/02,SPX,SPX,I,CBOE,414024
2023/10/03,SPX,SPX,I,CBOE,800013
2023/10/04,SPX,SPX,I,CBOE,590333
2023/10/05,SPX,SPX,I,CBOE,424200
2023/10/06,SPX,SPX,I,CBOE,540983
2023/10/09,SPX,SPX,I,CBOE,390109
2023/10/10,SPX,SPX,I,CBOE,572029
2023/10/11,SPX,SPX,I,CBOE,503432
2023/10/12,SPX,SPX,I,CBOE,556069
2023/10/13,SPX,SPX,I,CBOE,620047
2023/10/16,SPX,SPX,I,CBOE,622696
2023/10/17,SPX,SPX,I,CBOE,518985
2023/10/18,SPX,SPX,I,CBOE,699005
2023/10/19,SPX,SPX,I,CBOE,914135
2023/10/20,SPX,SPX,I,CBOE,848129
2023/10/23,SPX,SPX,I,CBOE,487204
2023/10/24,SPX,SPX,I,CBOE,442872
2023/10/25,SPX,SPX,I,CBOE,484322
2023/10/26,SPX,SPX,I,CBOE,713814
2023/10/27,SPX,SPX,I,CBOE,631684
2023/10/30,SPX,SPX,I,CBOE,548678
2023/10/31,SPX,SPX,I,CBOE,484926
2023/11/01,SPX,SPX,I,CBOE,590749
2023/11/02,SPX,SPX,I,CBOE,807290
2023/11/03,SPX,SPX,I,CBOE,688750
2023/11/06,SPX,SPX,I,CBOE,575806
2023/11/07,SPX,SPX,I,CBOE,511938
2023/11/08,SPX,SPX,I,CBOE,487617
2023/11/09,SPX,SPX,I,CBOE,504265
2023/11/10,SPX,SPX,I,CBOE,617526
2023/11/13,SPX,SPX,I,CBOE,494390
2023/11/14,SPX,SPX,I,CBOE,1277105
2023/11/15,SPX,SPX,I,CBOE,919377
2023/11/16,SPX,SPX,I,CBOE,846451
2023/11/17,SPX,SPX,I,CBOE,588206
2023/11/20,SPX,SPX,I,CBOE,535374
2023/11/21,SPX,SPX,I,CBOE,439895
2023/11/22,SPX,SPX,I,CBOE,470470
2023/11/24,SPX,SPX,I,CBOE,234529
2023/11/27,SPX,SPX,I,CBOE,456606
2023/11/28,SPX,SPX,I,CBOE,459831
2023/11/29,SPX,SPX,I,CBOE,566387
2023/11/30,SPX,SPX,I,CBOE,507899
2023/12/01,SPX,SPX,I,CBOE,532015
2023/12/04,SPX,SPX,I,CBOE,531971
2023/12/05,SPX,SPX,I,CBOE,404086
2023/12/06,SPX,SPX,I,CBOE,499071
2023/12/07,SPX,SPX,I,CBOE,687327
2023/12/08,SPX,SPX,I,CBOE,654170
2023/12/11,SPX,SPX,I,CBOE,603030
2023/12/12,SPX,SPX,I,CBOE,810803
2023/12/13,SPX,SPX,I,CBOE,992377
2023/12/14,SPX,SPX,I,CBOE,1586714
2023/12/15,SPX,SPX,I,CBOE,773209
2023/12/18,SPX,SPX,I,CBOE,593841
2023/12/19,SPX,SPX,I,CBOE,643307
2023/12/20,SPX,SPX,I,CBOE,734067
2023/12/21,SPX,SPX,I,CBOE,414928
2023/12/22,SPX,SPX,I,CBOE,352966
2023/12/26,SPX,SPX,I,CBOE,302541
2023/12/27,SPX,SPX,I,CBOE,375202
2023/12/28,SPX,SPX,I,CBOE,436395
2023/12/29,SPX,SPX,I,CBOE,487543
2024/01/02,SPX,SPX,I,CBOE,470594
2024/01/03,SPX,SPX,I,CBOE,562300
2024/01/04,SPX,SPX,I,CBOE,491221
2024/01/05,SPX,SPX,I,CBOE,478704
2024/01/08,SPX,SPX,I,CBOE,561401
2024/01/09,SPX,SPX,I,CBOE,499419
2024/01/10,SPX,SPX,I,CBOE,581235
2024/01/11,SPX,SPX,I,CBOE,487453
2024/01/12,SPX,SPX,I,CBOE,561989
2024/01/16,SPX,SPX,I,CBOE,636456
2024/01/17,SPX,SPX,I,CBOE,851524
2024/01/18,SPX,SPX,I,CBOE,873842
2024/01/19,SPX,SPX,I,CBOE,903361
2024/01/22,SPX,SPX,I,CBOE,774506
2024/01/23,SPX,SPX,I,CBOE,506932
2024/01/24,SPX,SPX,I,CBOE,714318
2024/01/25,SPX,SPX,I,CBOE,504894
2024/01/26,SPX,SPX,I,CBOE,423614
2024/01/29,SPX,SPX,I,CBOE,434770
2024/01/30,SPX,SPX,I,CBOE,545010
2024/01/31,SPX,SPX,I,CBOE,482439
2024/02/01,SPX,SPX,I,CBOE,491505
2024/02/02,SPX,SPX,I,CBOE,730685
2024/02/05,SPX,SPX,I,CBOE,565172
2024/02/06,SPX,SPX,I,CBOE,431100
2024/02/07,SPX,SPX,I,CBOE,682934
2024/02/08,SPX,SPX,I,CBOE,507096
2024/02/09,SPX,SPX,I,CBOE,713072
2024/02/12,SPX,SPX,I,CBOE,694358
2024/02/13,SPX,SPX,I,CBOE,790546
2024/02/14,SPX,SPX,I,CBOE,919111
2024/02/15,SPX,SPX,I,CBOE,762636
2024/02/16,SPX,SPX,I,CBOE,428401
2024/02/20,SPX,SPX,I,CBOE,460385
2024/02/21,SPX,SPX,I,CBOE,462613
2024/02/22,SPX,SPX,I,CBOE,769509
2024/02/23,SPX,SPX,I,CBOE,522766
2024/02/26,SPX,SPX,I,CBOE,511013
2024/02/27,SPX,SPX,I,CBOE,483261
2024/02/28,SPX,SPX,I,CBOE,465360
2024/02/29,SPX,SPX,I,CBOE,471685
2024/03/01,SPX,SPX,I,CBOE,675894
2024/03/04,SPX,SPX,I,CBOE,499729
2024/03/05,SPX,SPX,I,CBOE,639050
2024/03/06,SPX,SPX,I,CBOE,488338
2024/03/07,SPX,SPX,I,CBOE,645495
2024/03/08,SPX,SPX,I,CBOE,782489
2024/03/11,SPX,SPX,I,CBOE,627871
2024/03/12,SPX,SPX,I,CBOE,726843
2024/03/13,SPX,SPX,I,CBOE,602076
2024/03/14,SPX,SPX,I,CBOE,1021825
2024/03/15,SPX,SPX,I,CBOE,630387
2024/03/18,SPX,SPX,I,CBOE,348539
2024/03/19,SPX,SPX,I,CBOE,448832
2024/03/20,SPX,SPX,I,CBOE,651069
2024/03/21,SPX,SPX,I,CBOE,752328
2024/03/22,SPX,SPX,I,CBOE,477281
2024/03/25,SPX,SPX,I,CBOE,373368
2024/03/26,SPX,SPX,I,CBOE,410224
2024/03/27,SPX,SPX,I,CBOE,542327
2024/03/28,SPX,SPX,I,CBOE,559073
2024/04/01,SPX,SPX,I,CBOE,341588
2024/04/02,SPX,SPX,I,CBOE,537571
2024/04/03,SPX,SPX,I,CBOE,395122
2024/04/04,SPX,SPX,I,CBOE,565844
2024/04/05,SPX,SPX,I,CBOE,480862
2024/04/08,SPX,SPX,I,CBOE,310671
2024/04/09,SPX,SPX,I,CBOE,367781
2024/04/10,SPX,SPX,I,CBOE,553892
2024/04/11,SPX,SPX,I,CBOE,520489
2024/04/12,SPX,SPX,I,CBOE,814751
2024/04/15,SPX,SPX,I,CBOE,667027
2024/04/16,SPX,SPX,I,CBOE,713148
2024/04/17,SPX,SPX,I,CBOE,927265
2024/04/18,SPX,SPX,I,CBOE,865555
2024/04/19,SPX,SPX,I,CBOE,785267
2024/04/22,SPX,SPX,I,CBOE,559071
2024/04/23,SPX,SPX,I,CBOE,606362
2024/04/24,SPX,SPX,I,CBOE,400451
2024/04/25,SPX,SPX,I,CBOE,462083
2024/04/26,SPX,SPX,I,CBOE,378403
2024/04/29,SPX,SPX,I,CBOE,316041
2024/04/30,SPX,SPX,I,CBOE,443720
2024/05/01,SPX,SPX,I,CBOE,430787
2024/05/02,SPX,SPX,I,CBOE,405173
2024/05/03,SPX,SPX,I,CBOE,539630
2024/05/06,SPX,SPX,I,CBOE,517311
2024/05/07,SPX,SPX,I,CBOE,538794
2024/05/08,SPX,SPX,I,CBOE,396792
2024/05/09,SPX,SPX,I,CBOE,391332
2024/05/10,SPX,SPX,I,CBOE,547461
2024/05/13,SPX,SPX,I,CBOE,426272
2024/05/14,SPX,SPX,I,CBOE,617552
2024/05/15,SPX,SPX,I,CBOE,1022480
2024/05/16,SPX,SPX,I,CBOE,857038
2024/05/17,SPX,SPX,I,CBOE,526271
2024/05/20,SPX,SPX,I,CBOE,461312
2024/05/21,SPX,SPX,I,CBOE,454816
2024/05/22,SPX,SPX,I,CBOE,570335
2024/05/23,SPX,SPX,I,CBOE,436646
2024/05/24,SPX,SPX,I,CBOE,446808
2024/05/28,SPX,SPX,I,CBOE,333349
2024/05/29,SPX,SPX,I,CBOE,414284
2024/05/30,SPX,SPX,I,CBOE,438141
2024/05/31,SPX,SPX,I,CBOE,530318
2024/06/03,SPX,SPX,I,CBOE,331332
2024/06/04,SPX,SPX,I,CBOE,348241
2024/06/05,SPX,SPX,I,CBOE,491338
2024/06/06,SPX,SPX,I,CBOE,466373
